country,target_date,specification_id,diagnostic_type,fit_status,convergence_status,converged,optimizer_iterations,optimizer_function_calls,optimizer_message,optimizer_gradient_norm,parameters_finite,standard_errors_finite,forecast_valid,forecast_error_message,nobs,effective_nobs,n_params,log_likelihood,aic,aicc,bic,ar_root_minimum,ma_root_minimum,stationarity_ok,invertibility_ok,warning_messages,hard_warning_messages,optimizer_retry_count,residual_burn_in,residual_state_space_loglikelihood_burn,residual_conservative_burn_in,residual_n_effective,residual_adequacy_rejected,residual_rejected,residual_adequacy_reason,residual_rejection_reason,residual_diagnostic_warnings,residual_acf_values,residual_acf_threshold,residual_acf_flagged_lags,residual_ljung_box_statistics,residual_ljung_box_pvalues,status,error_message,analysis_label,runtime_seconds,reused_authoritative,reuse_source,residual_acf_168,residual_acf_168_flagged,worker_pid
Germany,2024-12-08,sarima_p2_d0_q0_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,43266,43242,3,-355364.5160622233,710735.0321244467,710735.032679514,710761.0558270192,1.0977400681561125,inf,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,43218,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.1268011660673764, ""2"": -0.08448241291221649, ""3"": -0.1651985532110661, ""4"": -0.05535410087684953, ""5"": 0.0006378031927564329, ""6"": 0.07955424157112567, ""7"": 0.08134225791367918, ""8"": 0.05969177738739009, ""9"": 0.034314657961302536, ""10"": 0.01760062691459817, ""11"": -0.005059196666579153, ""12"": 0.025729733703399385, ""13"": 0.08839590896223519, ""14"": -0.014413920657575994, ""15"": -0.06469428842311682, ""16"": -0.09112990045423845, ""17"": -0.015042503304198793, ""18"": 0.009741158316529306, ""19"": 0.058274784817109564, ""20"": 0.03255190216125079, ""21"": 0.02440582489132215, ""22"": -0.02399091903584455, ""23"": 0.021943237999747494, ""24"": -0.2332209574676979, ""25"": 0.0798377387408639, ""26"": 0.04568589636846634, ""27"": 0.00333081547655348, ""28"": -0.013939850640083408, ""29"": -0.032881509275899196, ""30"": -0.022321174296919606, ""31"": 0.005944986793673659, ""32"": 0.036497930020858105, ""33"": 0.02861739479914797, ""34"": -0.006600472554776071, ""35"": -0.036132425128564516, ""36"": -0.002373830231850972, ""37"": 0.005929614966851277, ""38"": -0.004113571898896485, ""39"": -0.022896742670355272, ""40"": -0.01600054300958191, ""41"": -0.01722298041082254, ""42"": -0.030110879576880193, ""43"": -0.013578418665664246, ""44"": 0.01248801954308103, ""45"": 0.0684768217791584, ""46"": 0.04140560833450059, ""47"": -0.09627389783578075, ""48"": -0.2361046076436885}",0.05,"[1, 2, 3, 4, 6, 7, 8, 13, 15, 16, 19, 24, 25, 45, 47, 48]","{""24"": 6640.039873554913, ""48"": 10429.168506067996}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,,True,/root/electricity-demand-thesis/results/arima_sarima/validation_2024/full_validation,,False,
Germany,2024-12-08,sarima_p2_d0_q0_P1_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,43266,43242,4,-354175.33713984094,708358.6742796819,708358.6752048155,708393.3725497784,1.0620665768531081,inf,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,50,24,50,43216,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.15463977295943437, ""2"": -0.10079138650092692, ""3"": -0.18752661262237447, ""4"": -0.06381836867880901, ""5"": 0.0014068713879922003, ""6"": 0.08103203275479355, ""7"": 0.08383570179118122, ""8"": 0.04816252481873608, ""9"": 0.024646525797237206, ""10"": 0.010035106649453953, ""11"": 0.0034039217710362876, ""12"": 0.03140328049047727, ""13"": 0.097612663622486, ""14"": -0.014961441000055118, ""15"": -0.07156509114967033, ""16"": -0.09306414976809874, ""17"": -0.0017766225731227932, ""18"": 0.02212268911580709, ""19"": 0.06105962861560169, ""20"": 0.02449506723952831, ""21"": 0.001988259549380975, ""22"": -0.039120667195875106, ""23"": 0.031677765813514155, ""24"": -0.07256937045783038, ""25"": 0.09262157202213943, ""26"": 0.03184971715063687, ""27"": -0.02478134939050069, ""28"": -0.022778043552010255, ""29"": -0.0347291530077048, ""30"": -0.011851756311629515, ""31"": 0.016031712872144395, ""32"": 0.050818772358225656, ""33"": 0.03875553266978583, ""34"": -0.003423976131294078, ""35"": -0.042401942497175035, ""36"": 6.884371524081875e-05, ""37"": 0.019821978812081247, ""38"": -0.005423225383868438, ""39"": -0.032410530341969584, ""40"": -0.031567183176421175, ""41"": -0.022577863596446767, ""42"": -0.03085943127599941, ""43"": -0.0038097384735108954, ""44"": 0.023167633427173845, ""45"": 0.08717121948599878, ""46"": 0.04567184454335244, ""47"": -0.09929911026727037, ""48"": -0.324022979260464}",0.05,"[1, 2, 3, 4, 6, 7, 13, 15, 16, 19, 24, 25, 32, 45, 47, 48]","{""24"": 5493.619464151083, ""48"": 11863.786637033872}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,31.36359693898703,False,,0.5695386246690178,True,635411
Germany,2024-12-08,sarima_p2_d0_q1_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,43266,43242,4,-354628.49518862023,709264.9903772405,709264.991302374,709299.688647337,1.068331103261342,3.9576764281354486,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,43218,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.01325301525312097, ""2"": 0.029368988606040213, ""3"": -0.11719783965503712, ""4"": -0.01219076710287492, ""5"": -0.003532118736431321, ""6"": 0.07151045611525889, ""7"": 0.06464681553391785, ""8"": 0.0523969180236974, ""9"": 0.03087905465808093, ""10"": 0.020798330725189506, ""11"": -0.0031273903348472782, ""12"": 0.009004400080633386, ""13"": 0.07612384716846263, ""14"": -0.03227421899233067, ""15"": -0.052019585705279835, ""16"": -0.09034705177104377, ""17"": -0.011289273976810964, ""18"": -0.01026652844068933, ""19"": 0.0466734490427167, ""20"": 0.010126921382936529, ""21"": 0.02520235943629318, ""22"": -0.05605927009743602, ""23"": 0.06543034478494172, ""24"": -0.25891654843114237, ""25"": 0.10698757942098232, ""26"": 0.006235138387325598, ""27"": -0.00048548628276338316, ""28"": -0.011437989293221146, ""29"": -0.02722060062322526, ""30"": -0.016051919007613387, ""31"": 0.004592607120224626, ""32"": 0.0312536977494621, ""33"": 0.024011460973459648, ""34"": -0.0004184195178097006, ""35"": -0.03058372666982682, ""36"": 0.003037472260322894, ""37"": 0.002955348649390793, ""38"": -0.0028331796470108155, ""39"": -0.021309210409260253, ""40"": -0.012902855887703336, ""41"": -0.013088338966038152, ""42"": -0.026498527626812807, ""43"": -0.008952754252736117, ""44"": 0.00015067684485977524, ""45"": 0.04542590199642993, ""46"": 0.01845436669604587, ""47"": -0.08210220712441661, ""48"": -0.21493177123247506}",0.05,"[3, 6, 7, 8, 13, 15, 16, 22, 23, 24, 25, 47, 48]","{""24"": 5351.38685978015, ""48"": 8469.177336126628}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,9.27082362701185,False,,0.4774221053811031,True,635412
Germany,2024-12-08,sarima_p2_d0_q1_P1_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,43266,43242,5,-353115.65235210065,706241.3047042013,706241.3060919337,706284.6775418221,1.0564339486566596,3.413838220193633,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,51,24,51,43215,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.019076448425456492, ""2"": 0.029609666307682213, ""3"": -0.13596084016675655, ""4"": -0.012072994601631618, ""5"": -0.006170572226362444, ""6"": 0.06904632147838036, ""7"": 0.06458833403544911, ""8"": 0.03712587961421874, ""9"": 0.022762017658369056, ""10"": 0.010123749142740206, ""11"": 0.006890175894731939, ""12"": 0.007058232586286145, ""13"": 0.08604228751114956, ""14"": -0.03684232075565363, ""15"": -0.053636837986741195, ""16"": -0.09390894574787782, ""17"": 0.003730666113407546, ""18"": -0.003602091944700765, ""19"": 0.049133284175059216, ""20"": 0.0035959560930471867, ""21"": 0.010589672743672033, ""22"": -0.056008623579787066, ""23"": 0.06098400065537829, ""24"": -0.08060959190154295, ""25"": 0.10228006897693998, ""26"": 0.008413064220141974, ""27"": -0.024234319189314475, ""28"": -0.011932098694152706, ""29"": -0.03015477761844445, ""30"": -0.00309173379981323, ""31"": 0.01183840896723955, ""32"": 0.0454460602510538, ""33"": 0.032134603722339686, ""34"": 0.005579435356315902, ""35"": -0.036499292996770905, ""36"": 0.004801394501815713, ""37"": 0.015576775373436613, ""38"": -0.007971742459459656, ""39"": -0.029418912364287186, ""40"": -0.029773870210232388, ""41"": -0.016493779418774654, ""42"": -0.030703042681972884, ""43"": 0.001445980737374798, ""44"": 0.0019415573605101003, ""45"": 0.06202625194477788, ""46"": 0.00479284088939212, ""47"": -0.06281215700947118, ""48"": -0.31907227774801733}",0.05,"[3, 6, 7, 13, 15, 16, 22, 23, 24, 25, 45, 47, 48]","{""24"": 2910.2263433401695, ""48"": 8521.59870468105}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,56.891782121994765,False,,0.5244074736080365,True,635413
Germany,2024-12-08,sarima_p2_d0_q2_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,43266,43242,5,-354322.5310482072,708655.0620964144,708655.0634841468,708698.4349340352,1.0569461944127791,2.111340474642507,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,43218,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": -0.0003397253881808131, ""2"": 0.0009809655611952375, ""3"": -0.007415994795415353, ""4"": -0.017658537900210054, ""5"": -0.0003794062538640316, ""6"": 0.06675378938022629, ""7"": 0.05934196028227921, ""8"": 0.043805489947468176, ""9"": 0.03133692914379711, ""10"": 0.028587577521711923, ""11"": -0.00943568579266218, ""12"": 0.0022249073873811453, ""13"": 0.06883372562394013, ""14"": -0.03672658864207827, ""15"": -0.05758671498836569, ""16"": -0.08146218752670993, ""17"": -0.015349652180120419, ""18"": -0.0172199742227386, ""19"": 0.03075307293866359, ""20"": 0.017304392068886978, ""21"": -0.009821747248554396, ""22"": -0.037625191330490707, ""23"": 0.0685376962520474, ""24"": -0.26687123150664455, ""25"": 0.10449369043552173, ""26"": 0.016823696558166696, ""27"": -0.033783822977257454, ""28"": 0.0027627395385311023, ""29"": -0.023563958073428853, ""30"": -0.016466178900666924, ""31"": 0.006099815097681748, ""32"": 0.02691938005439447, ""33"": 0.024577229786592766, ""34"": 0.0012268964957993793, ""35"": -0.027699750638965112, ""36"": 0.005190528826162401, ""37"": 0.004810847650288845, ""38"": -0.004844123773323126, ""39"": -0.021174243795263045, ""40"": -0.010245718378243543, ""41"": -0.011328993122662208, ""42"": -0.023780494574757716, ""43"": -0.0068941058363412005, ""44"": -0.007032189954168696, ""45"": 0.024949213015600324, ""46"": 0.015949115171382963, ""47"": -0.07958206551299897, ""48"": -0.20902095731278222}",0.05,"[6, 7, 13, 15, 16, 23, 24, 25, 47, 48]","{""24"": 4644.212911839833, ""48"": 7570.068060193515}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,17.564228954986902,False,,0.46237939937858713,True,635412
Germany,2024-12-08,sarima_p3_d0_q0_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,43266,43242,4,-354429.47487467364,708866.9497493473,708866.9506744809,708901.6480194438,1.0536930092381764,inf,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,43218,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": -0.009188187601618335, ""2"": 0.04149075768108967, ""3"": -0.058893256182121725, ""4"": 0.018711702566581286, ""5"": 0.007004811523916264, ""6"": 0.06727723539709642, ""7"": 0.05731773182289946, ""8"": 0.045604830254576706, ""9"": 0.029647291908089974, ""10"": 0.022842811518861035, ""11"": -0.007635633119278889, ""12"": 0.0004256880058062457, ""13"": 0.06886684279695078, ""14"": -0.03898831341672677, ""15"": -0.05379421940064947, ""16"": -0.08852825002036023, ""17"": -0.013732236939668338, ""18"": -0.019426300207712983, ""19"": 0.0331232906073836, ""20"": -0.0005505574028972662, ""21"": 0.010257137408216595, ""22"": -0.055772060385710656, ""23"": 0.07251187486743038, ""24"": -0.26696992535524977, ""25"": 0.10845968940797864, ""26"": 0.0015483097153154348, ""27"": -0.014220233323739275, ""28"": -0.01017304013948494, ""29"": -0.024065067064654916, ""30"": -0.013653042573029463, ""31"": 0.004210564515467246, ""32"": 0.02906878169927361, ""33"": 0.02369918094439161, ""34"": 0.0012693582325614158, ""35"": -0.028067625794279877, ""36"": 0.0060903074230658355, ""37"": 0.004385459777900812, ""38"": -0.0030231219149494983, ""39"": -0.02099414092704434, ""40"": -0.010445664598081234, ""41"": -0.009906788053713823, ""42"": -0.02446229972505907, ""43"": -0.011288349101396856, ""44"": -0.011253458186968872, ""45"": 0.029781444933266624, ""46"": 0.011998641709185931, ""47"": -0.07923953235339903, ""48"": -0.2092804426676047}",0.05,"[3, 6, 7, 13, 15, 16, 22, 23, 24, 25, 47, 48]","{""24"": 4991.0786155148435, ""48"": 7921.061787747135}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,13.849631626013434,False,,0.46499780891408926,True,635412
Germany,2024-12-16,sarima_p1_d0_q0_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,43458,43434,2,-367253.85685702774,734511.7137140555,734511.7139903558,734529.0717097025,1.0187778539873114,inf,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,43410,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.6055705702027847, ""2"": 0.22029436462532687, ""3"": -0.010820559126930565, ""4"": -0.04744800982642262, ""5"": -0.0057963116103323855, ""6"": 0.06425488603431313, ""7"": 0.09400453098120683, ""8"": 0.08493917252423669, ""9"": 0.055573261165528645, ""10"": 0.024673495478956423, ""11"": 0.0016219086324571962, ""12"": 0.0024747552698165974, ""13"": -0.00472202050347227, ""14"": -0.0848553750044271, ""15"": -0.15165647464428647, ""16"": -0.1675198834121547, ""17"": -0.11054688736282989, ""18"": -0.04854864258618956, ""19"": 0.003131206001795594, ""20"": 0.003855719285432544, ""21"": -0.021988539801710994, ""22"": -0.07184132143703108, ""23"": -0.10700268149781504, ""24"": -0.17953093226323344, ""25"": -0.050597171123957806, ""26"": -0.009122683646612622, ""27"": -0.015149575634920953, ""28"": -0.028033683251087915, ""29"": -0.03362950192286248, ""30"": -0.014778959550538163, ""31"": 0.020801895488016104, ""32"": 0.0504294351048095, ""33"": 0.047828178801171586, ""34"": 0.019866045383941044, ""35"": -0.0032024195834517008, ""36"": 0.0032684192744785105, ""37"": 0.005931509892994584, ""38"": -0.003778065464977812, ""39"": -0.018166058096095634, ""40"": -0.021828789810459093, ""41"": -0.022887015538838373, ""42"": -0.02053437996783077, ""43"": -0.002443344213388026, ""44"": 0.017098440345671203, ""45"": 0.015172853554599379, ""46"": -0.06472776574734265, ""47"": -0.20946499791239107, ""48"": -0.30676272798026777}",0.05,"[1, 2, 6, 7, 8, 9, 14, 15, 16, 17, 22, 23, 24, 25, 32, 46, 47, 48]","{""24"": 24476.328066942293, ""48"": 31220.442091071705}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,12.36519317299826,False,,0.6773525364302593,True,635413
Germany,2024-12-16,sarima_p1_d0_q0_P1_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,43458,43434,3,-366556.18865883467,733118.3773176693,733118.3778702827,733144.4143111398,1.0179189352486975,inf,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,49,24,49,43409,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.6163710757644741, ""2"": 0.21927802381605513, ""3"": -0.019287278535934416, ""4"": -0.05594234140111068, ""5"": -0.012611517669712939, ""6"": 0.05609480638908002, ""7"": 0.08297154692438899, ""8"": 0.06826321301410881, ""9"": 0.03941486811705548, ""10"": 0.013671294011871052, ""11"": -0.0002878207607674814, ""12"": 0.003195285503339934, ""13"": -0.004105486407917664, ""14"": -0.08711537512572515, ""15"": -0.15534152803905224, ""16"": -0.16748302362406842, ""17"": -0.1051227372314154, ""18"": -0.04397965609682967, ""19"": 0.001571803402883134, ""20"": -0.0017303748423172715, ""21"": -0.02287969654917376, ""22"": -0.048010662839720886, ""23"": -0.040830169937131566, ""24"": -0.06302896516106979, ""25"": 0.014844562906086507, ""26"": 0.012370475267498475, ""27"": -0.019374435513786568, ""28"": -0.03483140100845222, ""29"": -0.03481709867590988, ""30"": -0.007056423575157728, ""31"": 0.033234941387274154, ""32"": 0.06477980720622264, ""33"": 0.05915071400045426, ""34"": 0.02534829148280354, ""35"": -0.003350389722092694, ""36"": 0.0027866167217138285, ""37"": 0.004964490233671881, ""38"": -0.013594684682112165, ""39"": -0.03597238955923319, ""40"": -0.04263104798882101, ""41"": -0.03765710083355487, ""42"": -0.026910737201456376, ""43"": -0.0006660940818217756, ""44"": 0.020759534828441475, ""45"": 0.014650153287310529, ""46"": -0.08010157505893052, ""47"": -0.24237745145321407, ""48"": -0.3605679829585284}",0.05,"[1, 2, 4, 6, 7, 8, 14, 15, 16, 17, 24, 32, 33, 46, 47, 48]","{""24"": 22981.319642331564, ""48"": 32279.787177163922}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,62.14249668599223,False,,0.7090261972884715,True,635413
Germany,2024-12-16,sarima_p1_d0_q1_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,43458,43434,3,-358407.13232267066,716820.2646453413,716820.2651979547,716846.3016388118,1.0299854620678415,1.7804358546653523,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,43410,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.1737205037250811, ""2"": 0.23681886530682525, ""3"": -0.10717023680125756, ""4"": 0.021123778731699593, ""5"": -0.034246769661238026, ""6"": 0.07584204879942127, ""7"": 0.057275510801807386, ""8"": 0.06780609500671972, ""9"": 0.03576143439226789, ""10"": 0.02047237052748517, ""11"": 0.004322531076042525, ""12"": -0.0057460883628028215, ""13"": 0.03415313587203167, ""14"": -0.0703639862016674, ""15"": -0.0798930340490275, ""16"": -0.1320401292761995, ""17"": -0.04414212804721424, ""18"": -0.04838194152665641, ""19"": 0.036608504883932864, ""20"": -0.022530716140984956, ""21"": 0.031629650990401624, ""22"": -0.10581967383072295, ""23"": 0.02857468606572165, ""24"": -0.24306441117491595, ""25"": 0.06557538851912811, ""26"": -0.04475795640958793, ""27"": 0.01423858835968676, ""28"": -0.030203533879823254, ""29"": -0.019908703292140326, ""30"": -0.015009289750716928, ""31"": 0.01263546655550961, ""32"": 0.03674351154265958, ""33"": 0.030614370038430743, ""34"": 0.013354119564773986, ""35"": -0.014946777675038386, ""36"": 0.006607115633639079, ""37"": 0.0007744722452021255, ""38"": -0.000731623187868447, ""39"": -0.017805370944738573, ""40"": -0.015200042196720621, ""41"": -0.0146306711474397, ""42"": -0.022085167528454422, ""43"": 0.0003516164106464838, ""44"": 0.0025804903652852603, ""45"": 0.026070561175723313, ""46"": -0.03696458219225604, ""47"": -0.1252487074462512, ""48"": -0.2396138585253448}",0.05,"[1, 2, 3, 6, 7, 8, 14, 15, 16, 22, 24, 25, 47, 48]","{""24"": 9679.695814688866, ""48"": 13475.171765568019}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,9.9356268440024,False,,0.5371709482607462,True,635412
Germany,2024-12-16,sarima_p1_d0_q1_P0_D1_Q1_s24,sarima_fit_and_residual,failed,converged,True,,,,,True,True,True,,43458,43434,4,-351718.4325477582,703444.8650955164,703444.86601656,703479.5810868106,1.0232667706789256,1.0060730333797594,True,False,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,50,24,50,43408,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.17996431802363183, ""2"": 0.21701319281101955, ""3"": -0.13371536529853992, ""4"": 0.0069562982971069455, ""5"": -0.04831318240308955, ""6"": 0.044133054986069814, ""7"": 0.028733401972429348, ""8"": 0.008885164588106089, ""9"": -0.0009664620034921248, ""10"": -0.0248099847435505, ""11"": 0.02063787272418838, ""12"": -0.01551324680349338, ""13"": 0.04595093074757925, ""14"": -0.08468718074702132, ""15"": -0.08145877419761947, ""16"": -0.13200819610082715, ""17"": -0.03216202830309855, ""18"": -0.03780566002149517, ""19"": 0.01565041643423063, ""20"": -0.01690192026892925, ""21"": -0.020759224547874235, ""22"": -0.0019456057932396294, ""23"": 0.06228037245049279, ""24"": 0.22054910174833867, ""25"": 0.09199634795058914, ""26"": 0.04890528000553869, ""27"": -0.0483708312820187, ""28"": -0.015002826368483293, ""29"": -0.03806547851165862, ""30"": 0.006038654428713905, ""31"": 0.015412432924935679, ""32"": 0.047381128186010174, ""33"": 0.033268854202438615, ""34"": 0.008675805413641336, ""35"": -0.007234708844873894, ""36"": 0.0007948663633041533, ""37"": 0.019355615670955523, ""38"": -0.029846595456605122, ""39"": -0.044102161123848134, ""40"": -0.06327238197475585, ""41"": -0.03073729757861759, ""42"": -0.03507928846972359, ""43"": 0.015398011287066192, ""44"": 0.006600201380282877, ""45"": 0.029997014743764053, ""46"": -0.040565036300430034, ""47"": -0.11801237720987942, ""48"": -0.15834174369195628}",0.05,"[1, 2, 3, 14, 15, 16, 23, 24, 25, 40, 47, 48]","{""24"": 8387.752392183367, ""48"": 11422.251756382819}","{""24"": 0.0, ""48"": 0.0}",failed,combined MA roots fail invertibility threshold,enhanced/post-hoc SARIMA robustness analysis,247.20342422300018,False,,,False,635408
Germany,2024-12-16,sarima_p1_d0_q1_P1_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,43458,43434,4,-357069.79845783475,714147.5969156695,714147.5978367131,714182.3129069636,1.027548358824308,1.710579959799077,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,50,24,50,43408,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.18924439295613021, ""2"": 0.23741693862761082, ""3"": -0.1228241350052098, ""4"": 0.01761228912742967, ""5"": -0.042748363285543434, ""6"": 0.07000048247208591, ""7"": 0.05006638523661031, ""8"": 0.04982383927293768, ""9"": 0.024372975719113784, ""10"": 0.005854534060399054, ""11"": 0.009388916558358289, ""12"": -0.00964243980440625, ""13"": 0.04064922642014642, ""14"": -0.07658978280439611, ""15"": -0.08113917660707294, ""16"": -0.1363078393024309, ""17"": -0.034781235498422505, ""18"": -0.04389797562803625, ""19"": 0.034931524505294374, ""20"": -0.023676470758412442, ""21"": 0.01829248516833982, ""22"": -0.07144721781459326, ""23"": 0.0498852863944578, ""24"": -0.07871939282893885, ""25"": 0.08564745626085399, ""26"": -0.00901598680841861, ""27"": -0.0070975463340412675, ""28"": -0.026764058772385853, ""29"": -0.02755696241250784, ""30"": -0.0013696899280754157, ""31"": 0.020616089673369867, ""32"": 0.05398143430366409, ""33"": 0.039721488673526914, ""34"": 0.020461188761830215, ""35"": -0.017050156803610796, ""36"": 0.0060139491984743864, ""37"": 0.005391453355270444, ""38"": -0.011850526416475117, ""39"": -0.030298659214071155, ""40"": -0.03865914183058673, ""41"": -0.022419982006547913, ""42"": -0.033042649144604946, ""43"": 0.010921905062849473, ""44"": -0.0028215846914255733, ""45"": 0.042397201605908374, ""46"": -0.06877440823124042, ""47"": -0.12426829604452838, ""48"": -0.33193133435853894}",0.05,"[1, 2, 3, 6, 7, 14, 15, 16, 22, 24, 25, 32, 46, 47, 48]","{""24"": 7460.164935268419, ""48"": 14024.556922498845}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,128.23317811300512,False,,0.5821526029211431,True,635412
